frame_name, sperm_count, cluster_count, small_or_pinhead_count
23_frame_143,4,0,0
23_frame_144,4,0,0
23_frame_145,4,0,0
23_frame_146,4,0,0
23_frame_147,4,0,0
23_frame_148,4,0,0
23_frame_149,4,0,0
23_frame_150,4,0,0
23_frame_151,4,0,0
23_frame_152,4,0,0
23_frame_153,4,0,0
23_frame_154,4,0,0
23_frame_155,4,0,0
23_frame_156,4,0,0
23_frame_157,4,0,0
23_frame_158,4,0,0
23_frame_159,4,0,0
23_frame_160,4,0,0
23_frame_161,4,0,0
23_frame_162,4,0,0
23_frame_163,4,0,0
23_frame_164,4,0,0
23_frame_165,4,0,0
23_frame_166,4,0,0
23_frame_167,4,0,0
23_frame_168,4,0,0
23_frame_169,4,0,0
23_frame_170,4,0,0
23_frame_171,4,0,0
23_frame_172,4,0,0
23_frame_173,4,0,0
23_frame_174,4,0,0
23_frame_175,4,0,0
23_frame_176,4,0,0
23_frame_177,4,0,0
23_frame_178,4,0,0
23_frame_179,4,0,0
23_frame_180,4,0,0
23_frame_181,4,0,0
23_frame_182,4,0,0
23_frame_183,4,0,0
23_frame_184,4,0,0
23_frame_185,4,0,0
23_frame_186,4,0,0
23_frame_187,4,0,0
23_frame_188,4,0,0
23_frame_189,4,0,0
23_frame_190,4,0,0
23_frame_191,4,0,0
23_frame_192,4,0,0
23_frame_193,4,0,0
23_frame_194,4,0,0
23_frame_195,4,0,0
23_frame_196,4,0,0
23_frame_197,4,0,0
23_frame_198,4,0,0
23_frame_199,4,0,0
23_frame_200,4,0,0
23_frame_201,4,0,0
23_frame_202,4,0,0
23_frame_203,4,0,0
23_frame_204,4,0,0
23_frame_205,4,0,0
23_frame_206,3,0,0
23_frame_207,3,0,0
23_frame_208,3,0,0
23_frame_209,3,0,0
23_frame_210,3,0,0
23_frame_211,3,0,0
23_frame_212,3,0,0
23_frame_213,3,0,0
23_frame_214,3,0,0
23_frame_215,3,0,0
23_frame_216,3,0,0
23_frame_217,3,0,0
23_frame_218,3,0,0
23_frame_219,3,0,0
23_frame_220,3,0,0
23_frame_221,3,0,0
23_frame_222,3,0,0
23_frame_223,3,0,0
23_frame_224,3,0,0
23_frame_225,3,0,0
23_frame_226,3,0,0
23_frame_227,3,0,0
23_frame_228,3,0,0
23_frame_229,3,0,0
23_frame_230,3,0,0
23_frame_231,3,0,0
23_frame_232,3,0,0
23_frame_233,3,0,0
23_frame_234,3,0,0
23_frame_235,3,0,0
23_frame_236,3,0,0
23_frame_237,3,0,0
23_frame_238,3,0,0
23_frame_239,3,0,0
23_frame_240,3,0,0
23_frame_241,3,0,0
23_frame_242,3,0,0
23_frame_243,3,0,0
23_frame_244,3,0,0
23_frame_245,3,0,0
23_frame_246,3,0,0
23_frame_247,3,0,0
23_frame_248,3,0,0
23_frame_249,3,0,0
23_frame_250,3,0,0
23_frame_251,3,0,0
23_frame_252,3,0,0
23_frame_253,3,0,0
23_frame_254,3,0,0
23_frame_255,3,0,0
23_frame_256,3,0,0
23_frame_257,3,0,0
23_frame_258,3,0,0
23_frame_259,3,0,0
23_frame_260,3,0,0
23_frame_261,3,0,0
23_frame_262,3,0,0
23_frame_263,3,0,0
23_frame_264,3,0,0
23_frame_265,3,0,0
23_frame_266,3,0,0
23_frame_267,3,0,0
23_frame_268,3,0,0
23_frame_269,3,0,0
23_frame_270,3,0,0
23_frame_271,3,0,0
23_frame_272,3,0,0
23_frame_273,3,0,0
23_frame_274,3,0,0
23_frame_275,3,0,0
23_frame_276,3,0,0
23_frame_277,3,0,0
23_frame_278,3,0,0
23_frame_279,3,0,0
23_frame_280,3,0,0
23_frame_281,3,0,0
23_frame_282,3,0,0
23_frame_283,3,0,0
23_frame_284,3,0,0
23_frame_285,3,0,0
23_frame_286,3,0,0
23_frame_287,3,0,0
23_frame_288,3,0,0
23_frame_289,3,0,0
23_frame_290,3,0,0
23_frame_291,3,0,0
23_frame_292,3,0,0
23_frame_293,3,0,0
23_frame_294,3,0,0
23_frame_295,3,0,0
23_frame_296,3,0,0
23_frame_297,3,0,0
23_frame_298,3,0,0
23_frame_299,3,0,0
23_frame_300,3,0,0
23_frame_301,3,0,0
23_frame_302,3,0,0
23_frame_303,3,0,0
23_frame_304,3,0,0
23_frame_305,3,0,0
23_frame_306,3,0,0
23_frame_307,3,0,0
23_frame_308,3,0,0
23_frame_309,3,0,0
23_frame_310,3,0,0
23_frame_311,3,0,0
23_frame_312,3,0,0
23_frame_313,3,0,0
23_frame_314,3,0,0
23_frame_315,3,0,0
23_frame_316,3,0,0
23_frame_317,3,0,0
23_frame_318,3,0,0
23_frame_319,3,0,0
23_frame_320,3,0,0
23_frame_321,3,0,0
23_frame_322,3,0,0
23_frame_323,3,0,0
23_frame_324,3,0,0
23_frame_325,3,0,0
23_frame_326,3,0,0
23_frame_327,3,0,0
23_frame_328,3,0,0
23_frame_329,3,0,0
23_frame_330,3,0,0
23_frame_331,3,0,0
23_frame_332,3,0,0
23_frame_333,3,0,0
23_frame_334,3,0,0
23_frame_335,3,0,0
23_frame_336,3,0,0
23_frame_337,3,0,0
23_frame_338,3,0,0
23_frame_339,3,0,0
23_frame_340,3,0,0
23_frame_341,3,0,0
23_frame_342,3,0,0
23_frame_343,3,0,0
23_frame_344,3,0,0
23_frame_345,3,0,0
23_frame_346,3,0,0
23_frame_347,3,0,0
23_frame_348,3,0,0
23_frame_349,3,0,0
23_frame_350,3,0,0
23_frame_351,3,0,0
23_frame_352,3,0,0
23_frame_353,3,0,0
23_frame_354,3,0,0
23_frame_355,3,0,0
23_frame_356,3,0,0
23_frame_357,3,0,0
23_frame_358,3,0,0
23_frame_359,3,0,0
23_frame_360,3,0,0
23_frame_361,3,0,0
23_frame_362,3,0,0
23_frame_363,3,0,0
23_frame_364,3,0,0
23_frame_365,3,0,0
23_frame_366,3,0,0
23_frame_367,3,0,0
23_frame_368,3,0,0
23_frame_369,3,0,0
23_frame_370,3,0,0
23_frame_371,3,0,0
23_frame_372,3,0,0
23_frame_373,3,0,0
23_frame_374,3,0,0
23_frame_375,3,0,0
23_frame_376,3,0,0
23_frame_377,3,0,0
23_frame_378,3,0,0
23_frame_379,3,0,0
23_frame_380,3,0,0
23_frame_381,3,0,0
23_frame_382,3,0,0
23_frame_383,3,0,0
23_frame_384,3,0,0
23_frame_385,3,0,0
23_frame_386,3,0,0
23_frame_387,3,0,0
23_frame_388,3,0,0
23_frame_389,3,0,0
23_frame_390,3,0,0
23_frame_391,3,0,0
23_frame_392,3,0,0
23_frame_393,3,0,0
23_frame_394,3,0,0
23_frame_395,3,0,0
23_frame_396,3,0,0
23_frame_397,3,0,0
23_frame_398,3,0,0
23_frame_399,3,0,0
23_frame_400,3,0,0
23_frame_401,3,0,0
23_frame_402,3,0,0
23_frame_403,3,0,0
23_frame_404,3,0,0
23_frame_405,3,0,0
23_frame_406,3,0,0
23_frame_407,3,0,0
23_frame_408,3,0,0
23_frame_409,3,0,0
23_frame_410,3,0,0
23_frame_411,3,0,0
23_frame_412,3,0,0
23_frame_413,3,0,0
23_frame_414,3,0,0
23_frame_415,3,0,0
23_frame_416,3,0,0
23_frame_417,3,0,0
23_frame_418,3,0,0
23_frame_419,3,0,0
23_frame_420,3,0,0
23_frame_421,3,0,0
23_frame_422,3,0,0
23_frame_423,3,0,0
23_frame_424,3,0,0
23_frame_425,3,0,0
23_frame_426,3,0,0
23_frame_427,3,0,0
23_frame_428,3,0,0
23_frame_429,3,0,0
23_frame_430,3,0,0
23_frame_431,3,0,0
23_frame_432,3,0,0
23_frame_433,3,0,0
23_frame_434,3,0,0
23_frame_435,3,0,0
23_frame_436,3,0,0
23_frame_437,3,0,0
23_frame_438,3,0,0
23_frame_439,3,0,0
23_frame_440,3,0,0
23_frame_441,3,0,0
23_frame_442,3,0,0
23_frame_443,3,0,0
23_frame_444,3,0,0
23_frame_445,3,0,0
23_frame_446,3,0,0
23_frame_447,3,0,0
23_frame_448,3,0,0
23_frame_449,3,0,0
23_frame_450,3,0,0
23_frame_451,3,0,0
23_frame_452,3,0,0
23_frame_453,3,0,0
23_frame_454,3,0,0
23_frame_455,3,0,0
23_frame_456,3,0,0
23_frame_457,3,0,0
23_frame_458,3,0,0
23_frame_459,3,0,0
23_frame_460,3,0,0
23_frame_461,3,0,0
23_frame_462,3,0,0
23_frame_463,3,0,0
23_frame_464,3,0,0
23_frame_465,3,0,0
23_frame_466,3,0,0
23_frame_467,3,0,0
23_frame_468,3,0,0
23_frame_469,3,0,0
23_frame_470,3,0,0
23_frame_471,3,0,0
23_frame_472,3,0,0
23_frame_473,3,0,0
23_frame_474,3,0,0
23_frame_475,3,0,0
23_frame_476,3,0,0
23_frame_477,3,0,0
23_frame_478,3,0,0
23_frame_479,3,0,0
23_frame_480,3,0,0
23_frame_481,3,0,0
23_frame_482,3,0,0
23_frame_483,3,0,0
23_frame_484,3,0,0
23_frame_485,3,0,0
23_frame_486,3,0,0
23_frame_487,3,0,0
23_frame_488,3,0,0
23_frame_489,3,0,0
23_frame_490,3,0,0
23_frame_491,3,0,0
23_frame_492,3,0,0
23_frame_493,3,0,0
23_frame_494,3,0,0
23_frame_495,3,0,0
23_frame_496,3,0,0
23_frame_497,3,0,0
23_frame_498,3,0,0
23_frame_499,3,0,0
23_frame_500,3,0,0
23_frame_501,3,0,0
23_frame_502,3,0,0
23_frame_503,3,0,0
23_frame_504,3,0,0
23_frame_505,3,0,0
23_frame_506,3,0,0
23_frame_507,3,0,0
23_frame_508,3,0,0
23_frame_509,3,0,0
23_frame_510,3,0,0
23_frame_511,3,0,0
23_frame_512,3,0,0
23_frame_513,3,0,0
23_frame_514,3,0,0
23_frame_515,3,0,0
23_frame_516,3,0,0
23_frame_517,3,0,0
23_frame_518,3,0,0
23_frame_519,3,0,0
23_frame_520,3,0,0
23_frame_521,3,0,0
23_frame_522,3,0,0
23_frame_523,3,0,0
23_frame_524,3,0,0
23_frame_525,3,0,0
23_frame_526,3,0,0
23_frame_527,3,0,0
23_frame_528,3,0,0
23_frame_529,3,0,0
23_frame_530,3,0,0
23_frame_531,3,0,0
23_frame_532,3,0,0
23_frame_533,3,0,0
23_frame_534,3,0,0
23_frame_535,3,0,0
23_frame_536,3,0,0
23_frame_537,3,0,0
23_frame_538,3,0,0
23_frame_539,3,0,0
23_frame_540,3,0,0
23_frame_541,3,0,0
23_frame_542,3,0,0
23_frame_543,3,0,0
23_frame_544,3,0,0
23_frame_545,3,0,0
23_frame_546,3,0,0
23_frame_547,3,0,0
23_frame_548,3,0,0
23_frame_549,3,0,0
23_frame_550,3,0,0
23_frame_551,3,0,0
23_frame_552,3,0,0
23_frame_553,3,0,0
23_frame_554,3,0,0
23_frame_555,3,0,0
23_frame_556,3,0,0
23_frame_557,3,0,0
23_frame_558,3,0,0
23_frame_559,3,0,0
23_frame_560,3,0,0
23_frame_561,3,0,0
23_frame_562,3,0,0
23_frame_563,3,0,0
23_frame_564,3,0,0
23_frame_565,3,0,0
23_frame_566,3,0,0
23_frame_567,3,0,0
23_frame_568,3,0,0
23_frame_569,3,0,0
23_frame_570,3,0,0
23_frame_571,3,0,0
23_frame_572,3,0,0
23_frame_573,3,0,0
23_frame_574,3,0,0
23_frame_575,3,0,0
23_frame_576,3,0,0
23_frame_577,3,0,0
23_frame_578,3,0,0
23_frame_579,3,0,0
23_frame_580,3,0,0
23_frame_581,3,0,0
23_frame_582,3,0,0
23_frame_583,3,0,0
23_frame_584,3,0,0
23_frame_585,3,0,0
23_frame_586,3,0,0
23_frame_587,3,0,0
23_frame_588,3,0,0
23_frame_589,3,0,0
23_frame_590,3,0,0
23_frame_591,3,0,0
23_frame_592,3,0,0
23_frame_593,3,0,0
23_frame_594,3,0,0
23_frame_595,3,0,0
23_frame_596,3,0,0
23_frame_597,3,0,0
23_frame_598,3,0,0
23_frame_599,3,0,0
23_frame_600,3,0,0
23_frame_601,3,0,0
23_frame_602,3,0,0
23_frame_603,3,0,0
23_frame_604,3,0,0
23_frame_605,3,0,0
23_frame_606,3,0,0
23_frame_607,3,0,0
23_frame_608,3,0,0
23_frame_609,3,0,0
23_frame_610,3,0,0
23_frame_611,3,0,0
23_frame_612,3,0,0
23_frame_613,3,0,0
23_frame_614,3,0,0
23_frame_615,3,0,0
23_frame_616,3,0,0
23_frame_617,3,0,0
23_frame_618,3,0,0
23_frame_619,3,0,0
23_frame_620,3,0,0
23_frame_621,3,0,0
23_frame_622,3,0,0
23_frame_623,3,0,0
23_frame_624,3,0,0
23_frame_625,3,0,0
23_frame_626,3,0,0
23_frame_627,3,0,0
23_frame_628,3,0,0
23_frame_629,3,0,0
23_frame_630,3,0,0
23_frame_631,3,0,0
23_frame_632,3,0,0
23_frame_633,3,0,0
23_frame_634,3,0,0
23_frame_635,3,0,0
23_frame_636,3,0,0
23_frame_637,3,0,0
23_frame_638,3,0,0
23_frame_639,3,0,0
23_frame_640,3,0,0
23_frame_641,3,0,0
23_frame_642,3,0,0
23_frame_643,3,0,0
23_frame_644,3,0,0
23_frame_645,3,0,0
23_frame_646,3,0,0
23_frame_647,3,0,0
23_frame_648,3,0,0
23_frame_649,3,0,0
23_frame_650,3,0,0
23_frame_651,3,0,0
23_frame_652,3,0,0
23_frame_653,3,0,0
23_frame_654,3,0,0
23_frame_655,3,0,0
23_frame_656,3,0,0
23_frame_657,3,0,0
23_frame_658,3,0,0
23_frame_659,3,0,0
23_frame_660,3,0,0
23_frame_661,3,0,0
23_frame_662,3,0,0
23_frame_663,3,0,0
23_frame_664,3,0,0
23_frame_665,3,0,0
23_frame_666,3,0,0
23_frame_667,3,0,0
23_frame_668,3,0,0
23_frame_669,3,0,0
23_frame_670,3,0,0
23_frame_671,3,0,0
23_frame_672,3,0,0
23_frame_673,3,0,0
23_frame_674,3,0,0
23_frame_675,3,0,0
23_frame_676,3,0,0
23_frame_677,3,0,0
23_frame_678,3,0,0
23_frame_679,3,0,0
23_frame_680,3,0,0
23_frame_681,3,0,0
23_frame_682,3,0,0
23_frame_683,3,0,0
23_frame_684,3,0,0
23_frame_685,3,0,0
23_frame_686,3,0,0
23_frame_687,3,0,0
23_frame_688,3,0,0
23_frame_689,3,0,0
23_frame_690,3,0,0
23_frame_691,3,0,0
23_frame_692,3,0,0
23_frame_693,3,0,0
23_frame_694,3,0,0
23_frame_695,3,0,0
23_frame_696,3,0,0
23_frame_697,3,0,0
23_frame_698,3,0,0
23_frame_699,3,0,0
23_frame_700,3,0,0
23_frame_701,3,0,0
23_frame_702,3,0,0
23_frame_703,3,0,0
23_frame_704,3,0,0
23_frame_705,3,0,0
23_frame_706,3,0,0
23_frame_707,3,0,0
23_frame_708,3,0,0
23_frame_709,3,0,0
23_frame_710,3,0,0
23_frame_711,3,0,0
23_frame_712,3,0,0
23_frame_713,3,0,0
23_frame_714,3,0,0
23_frame_715,3,0,0
23_frame_716,3,0,0
23_frame_717,3,0,0
23_frame_718,3,0,0
23_frame_719,3,0,0
23_frame_720,3,0,0
23_frame_721,3,0,0
23_frame_722,3,0,0
23_frame_723,3,0,0
23_frame_724,3,0,0
23_frame_725,3,0,0
23_frame_726,3,0,0
23_frame_727,3,0,0
23_frame_728,3,0,0
23_frame_729,3,0,0
23_frame_730,3,0,0
23_frame_731,3,0,0
23_frame_732,3,0,0
23_frame_733,3,0,0
23_frame_734,3,0,0
23_frame_735,3,0,0
23_frame_736,3,0,0
23_frame_737,3,0,0
23_frame_738,3,0,0
23_frame_739,3,0,0
23_frame_740,3,0,0
23_frame_741,3,0,0
23_frame_742,3,0,0
23_frame_743,3,0,0
23_frame_744,3,0,0
23_frame_745,3,0,0
23_frame_746,3,0,0
23_frame_747,3,0,0
23_frame_748,3,0,0
23_frame_749,3,0,0
23_frame_750,3,0,0
23_frame_751,3,0,0
23_frame_752,3,0,0
23_frame_753,3,0,0
23_frame_754,3,0,0
23_frame_755,2,0,0
23_frame_756,2,0,0
23_frame_757,2,0,0
23_frame_758,2,0,0
23_frame_759,2,0,0
23_frame_760,2,0,0
23_frame_761,2,0,0
23_frame_762,2,0,0
23_frame_763,2,0,0
23_frame_764,2,0,0
23_frame_765,2,0,0
23_frame_766,2,0,0
23_frame_767,2,0,0
23_frame_768,2,0,0
23_frame_769,2,0,0
23_frame_770,1,0,0
23_frame_771,1,0,0
23_frame_772,1,0,0
23_frame_773,1,0,0
23_frame_774,1,0,0
23_frame_775,1,0,0
23_frame_776,1,0,0
23_frame_777,1,0,0
23_frame_778,1,0,0
23_frame_779,1,0,0
23_frame_780,1,0,0
23_frame_781,1,0,0
23_frame_782,1,0,0
23_frame_783,1,0,0
23_frame_784,1,0,0
23_frame_785,1,0,0
23_frame_786,1,0,0
23_frame_787,1,0,0
23_frame_788,1,0,0
23_frame_789,1,0,0
23_frame_790,1,0,0
23_frame_791,1,0,0
23_frame_792,1,0,0
23_frame_793,1,0,0
23_frame_794,1,0,0
23_frame_795,1,0,0
23_frame_796,1,0,0
23_frame_797,1,0,0
23_frame_798,1,0,0
23_frame_799,1,0,0
23_frame_800,1,0,0
23_frame_801,1,0,0
23_frame_802,1,0,0
23_frame_803,1,0,0
23_frame_804,1,0,0
23_frame_805,1,0,0
23_frame_806,1,0,0
23_frame_807,1,0,0
23_frame_808,1,0,0
23_frame_809,1,0,0
23_frame_810,1,0,0
23_frame_811,1,0,0
23_frame_812,1,0,0
23_frame_813,1,0,0
23_frame_814,1,0,0
23_frame_815,1,0,0
23_frame_816,1,0,0
23_frame_817,1,0,0
23_frame_818,1,0,0
23_frame_819,1,0,0
23_frame_820,1,0,0
23_frame_821,1,0,0
23_frame_822,1,0,0
23_frame_973,0,0,1
23_frame_974,0,0,1
23_frame_975,0,0,1
23_frame_976,0,0,1
23_frame_977,0,0,1
23_frame_978,0,0,1
23_frame_979,0,0,1
23_frame_980,0,0,1
23_frame_981,0,0,1
23_frame_982,0,0,1
23_frame_983,0,0,1
23_frame_984,0,0,1
23_frame_985,0,0,1
23_frame_986,0,0,1
23_frame_987,0,0,1
23_frame_988,0,0,1
23_frame_989,0,0,1
23_frame_990,0,0,1
23_frame_991,0,0,1
23_frame_992,0,0,1
23_frame_993,0,0,1
23_frame_994,0,0,1
23_frame_995,0,0,1
23_frame_996,0,0,1
23_frame_997,0,0,1
23_frame_998,0,0,1
23_frame_999,0,0,1
23_frame_1000,0,0,1
23_frame_1001,0,0,1
23_frame_1002,0,0,1
23_frame_1003,0,0,1
23_frame_1004,0,0,1
23_frame_1005,0,0,1
23_frame_1006,0,0,1
23_frame_1007,0,0,1
23_frame_1008,0,0,1
23_frame_1009,0,0,1
23_frame_1010,0,0,1
23_frame_1011,0,0,1
23_frame_1012,0,0,1
23_frame_1013,0,0,1
23_frame_1014,0,0,1
23_frame_1015,0,0,1
23_frame_1016,0,0,1
23_frame_1017,0,0,1
23_frame_1018,0,0,1
23_frame_1019,0,0,1
23_frame_1020,0,0,1
23_frame_1021,0,0,1
23_frame_1022,0,0,1
23_frame_1023,0,0,1
23_frame_1024,0,0,1
23_frame_1025,0,0,1
23_frame_1026,0,0,1
23_frame_1027,0,0,1
23_frame_1028,0,0,1
23_frame_1029,0,0,1
23_frame_1030,0,0,1
23_frame_1031,0,0,1
23_frame_1032,0,0,1
23_frame_1033,0,0,1
23_frame_1034,0,0,1
23_frame_1035,0,0,1
23_frame_1036,0,0,1
23_frame_1037,0,0,1
23_frame_1038,0,0,1
23_frame_1039,0,0,1
23_frame_1040,0,0,1
23_frame_1041,0,0,1
23_frame_1042,0,0,1
23_frame_1043,0,0,1
23_frame_1044,0,0,1
23_frame_1045,0,0,1
23_frame_1046,0,0,1
23_frame_1047,0,0,1
23_frame_1048,0,0,1
23_frame_1049,0,0,1
23_frame_1050,0,0,1
23_frame_1051,0,0,1
23_frame_1052,0,0,1
23_frame_1053,0,0,1
23_frame_1054,0,0,1
23_frame_1055,0,0,1
23_frame_1056,0,0,1
23_frame_1057,0,0,1
23_frame_1058,0,0,1
23_frame_1059,0,0,1
23_frame_1060,0,0,1
23_frame_1061,0,0,1
23_frame_1062,0,0,1
23_frame_1063,0,0,1
23_frame_1064,0,0,1
23_frame_1065,0,0,1
23_frame_1066,0,0,1
23_frame_1067,0,0,1
23_frame_1068,0,0,1
23_frame_1069,0,0,1
23_frame_1070,0,0,1
23_frame_1071,0,0,1
23_frame_1072,0,0,1
23_frame_1073,0,0,1
23_frame_1074,0,0,1
23_frame_1075,0,0,1
23_frame_1076,0,0,1
23_frame_1077,0,0,1
23_frame_1078,0,0,1
23_frame_1079,0,0,1
23_frame_1080,0,0,1
23_frame_1081,0,0,1
23_frame_1082,0,0,1
23_frame_1083,0,0,1
23_frame_1108,0,0,1
23_frame_1109,0,0,1
23_frame_1110,0,0,1
23_frame_1111,0,0,1
23_frame_1112,0,0,1
23_frame_1113,0,0,1
23_frame_1114,0,0,1
23_frame_1115,0,0,1
23_frame_1116,0,0,1
23_frame_1117,0,0,1
23_frame_1118,0,0,1
23_frame_1119,0,0,1
23_frame_1120,0,0,1
23_frame_1121,0,0,1
23_frame_1122,0,0,1
23_frame_1123,0,0,1
23_frame_1124,0,0,1
23_frame_1125,0,0,1
23_frame_1126,0,0,1
23_frame_1127,0,0,1
23_frame_1128,0,0,1
23_frame_1129,0,0,1
23_frame_1130,0,0,1
23_frame_1131,0,0,1
23_frame_1132,0,0,1
23_frame_1133,0,0,1
23_frame_1134,0,0,1
23_frame_1135,0,0,1
23_frame_1136,0,0,1
23_frame_1137,0,0,1
23_frame_1138,0,0,1
23_frame_1139,0,0,1
23_frame_1140,0,0,1
23_frame_1141,0,0,1
23_frame_1142,0,0,1
23_frame_1143,0,0,1
23_frame_1144,0,0,1
23_frame_1145,0,0,1
23_frame_1146,0,0,1
23_frame_1147,0,0,1
23_frame_1148,0,0,1
23_frame_1149,0,0,1
23_frame_1150,0,0,1
23_frame_1151,0,0,1
23_frame_1152,0,0,1
23_frame_1153,0,0,1
23_frame_1154,0,0,1
23_frame_1155,0,0,1
23_frame_1156,0,0,1
23_frame_1157,0,0,1
23_frame_1158,0,0,1
23_frame_1159,0,0,1
23_frame_1160,0,0,1
23_frame_1161,0,0,1
23_frame_1162,0,0,1
23_frame_1163,0,0,1
23_frame_1164,0,0,1
23_frame_1165,0,0,1
23_frame_1166,0,0,1
23_frame_1167,0,0,1
23_frame_1168,0,0,1
23_frame_1169,0,0,1
23_frame_1170,0,0,1
23_frame_1171,0,0,1
23_frame_1172,0,0,1
23_frame_1173,0,0,1
23_frame_1174,0,0,1
23_frame_1175,0,0,1
23_frame_1176,0,0,1
23_frame_1177,0,0,1
23_frame_1178,0,0,1
23_frame_1179,0,0,1
23_frame_1180,0,0,1
23_frame_1181,0,0,1
23_frame_1182,0,0,1
23_frame_1183,0,0,1
23_frame_1184,0,0,1
23_frame_1185,0,0,1
23_frame_1186,0,0,1
23_frame_1187,0,0,1
23_frame_1188,0,0,1
23_frame_1189,0,0,1
23_frame_1190,0,0,1
23_frame_1191,0,0,1
23_frame_1192,0,0,1
23_frame_1193,0,0,1
23_frame_1194,0,0,1
23_frame_1195,0,0,1
23_frame_1196,0,0,1
23_frame_1197,0,0,1
23_frame_1198,0,0,1
23_frame_1199,0,0,1
23_frame_1200,0,0,1
23_frame_1201,0,0,1
23_frame_1202,0,0,1
23_frame_1203,0,0,1
23_frame_1204,0,0,1
23_frame_1205,0,0,1
23_frame_1206,0,0,1
23_frame_1207,0,0,1
23_frame_1208,0,0,1
23_frame_1209,0,0,1
23_frame_1210,0,0,1
23_frame_1211,0,0,1
23_frame_1212,0,0,1
23_frame_1213,0,0,1
23_frame_1214,0,0,1
23_frame_1215,0,0,1
23_frame_1216,0,0,1
23_frame_1217,0,0,1
23_frame_1218,0,0,1
23_frame_1219,1,0,1
23_frame_1220,1,0,1
23_frame_1221,1,0,1
23_frame_1222,1,0,1
23_frame_1223,1,0,1
23_frame_1224,1,0,1
23_frame_1225,1,0,1
23_frame_1226,1,0,0
23_frame_1227,1,0,0
23_frame_1228,1,0,0
23_frame_1229,1,0,0
23_frame_1230,1,0,0
23_frame_1231,1,0,0
23_frame_1232,1,0,0
23_frame_1233,1,0,0
23_frame_1234,1,0,0
23_frame_1235,1,0,0
23_frame_1236,1,0,0
23_frame_1237,1,0,0
23_frame_1238,1,0,0
23_frame_1239,1,0,0
23_frame_1240,1,0,0
23_frame_1241,1,0,0
23_frame_1242,1,0,0
23_frame_1243,1,0,0
23_frame_1244,1,0,0
23_frame_1245,1,0,0
23_frame_1246,1,0,0
23_frame_1247,1,0,0
23_frame_1248,1,0,0
23_frame_1249,1,0,0
23_frame_1250,1,0,0
23_frame_1251,1,0,0
23_frame_1252,1,0,0
23_frame_1253,1,0,0
23_frame_1254,1,0,0
23_frame_1255,1,0,0
23_frame_1256,1,0,0
23_frame_1257,1,0,0
23_frame_1258,1,0,0
23_frame_1259,1,0,0
23_frame_1260,1,0,0
23_frame_1261,1,0,0
23_frame_1262,1,0,0
23_frame_1263,1,0,0
23_frame_1264,1,0,0
23_frame_1265,1,0,0
23_frame_1266,1,0,0
23_frame_1267,1,0,0
23_frame_1268,1,0,0
23_frame_1269,1,0,0
23_frame_1270,1,0,0
23_frame_1271,1,0,0
23_frame_1272,1,0,0
23_frame_1273,1,0,0
23_frame_1274,1,0,0
23_frame_1275,1,0,0
23_frame_1276,1,0,0
23_frame_1277,1,0,0
23_frame_1278,1,0,0
23_frame_1279,1,0,0
23_frame_1280,1,0,0
23_frame_1281,1,0,0
23_frame_1282,1,0,0
23_frame_1283,1,0,0
23_frame_1284,1,0,0
23_frame_1285,1,0,0
23_frame_1286,1,0,0
23_frame_1287,1,0,0
23_frame_1288,1,0,0
23_frame_1289,1,0,0
23_frame_1290,1,0,0
23_frame_1291,1,0,0
23_frame_1292,1,0,0
23_frame_1293,1,0,0
23_frame_1294,1,0,0
23_frame_1295,1,0,0
23_frame_1296,1,0,0
23_frame_1297,1,0,0
23_frame_1298,1,0,0
23_frame_1299,1,0,0
23_frame_1300,1,0,0
23_frame_1301,1,0,0
23_frame_1302,1,0,0
23_frame_1303,1,0,0
23_frame_1304,1,0,0
23_frame_1305,1,0,0
23_frame_1306,1,0,0
23_frame_1307,1,0,0
23_frame_1308,1,0,0
23_frame_1309,1,0,0
23_frame_1310,1,0,0
23_frame_1311,1,0,0
23_frame_1312,1,0,0
23_frame_1313,1,0,0
23_frame_1314,1,0,0
23_frame_1315,1,0,0
23_frame_1316,1,0,0
23_frame_1317,1,0,0
23_frame_1318,1,0,0
23_frame_1319,1,0,0
23_frame_1320,1,0,0
23_frame_1321,1,0,0
23_frame_1322,1,0,0
23_frame_1323,1,0,0
23_frame_1324,1,0,0
23_frame_1325,1,0,0
23_frame_1326,1,0,0
23_frame_1327,1,0,0
23_frame_1328,1,0,0
23_frame_1329,1,0,0
23_frame_1330,1,0,0
23_frame_1331,1,0,0
23_frame_1332,1,0,0
23_frame_1333,1,0,0
23_frame_1334,1,0,1
23_frame_1335,1,0,1
23_frame_1336,1,0,1
23_frame_1337,1,0,1
23_frame_1338,1,0,1
23_frame_1339,1,0,1
23_frame_1340,1,0,1
23_frame_1341,1,0,1
23_frame_1342,1,0,1
23_frame_1343,1,0,1
23_frame_1344,1,0,1
23_frame_1345,1,0,1
23_frame_1346,1,0,1
23_frame_1347,1,0,1
23_frame_1348,1,0,1
23_frame_1349,1,0,1
23_frame_1350,1,0,1
23_frame_1351,1,0,1
23_frame_1352,1,0,1
23_frame_1353,1,0,1
23_frame_1354,1,0,1
23_frame_1355,1,0,1
23_frame_1356,1,0,1
23_frame_1357,1,0,1
23_frame_1358,1,0,1
23_frame_1359,1,0,1
23_frame_1360,1,0,1
23_frame_1361,1,0,1
23_frame_1362,1,0,1
23_frame_1363,1,0,1
23_frame_1364,1,0,1
